HITId,summary,memType,storyIx,sentIx,sent,HippocorpusAssignmentId,rawEventAnnot,majorBin,minorBin,expectedBin,surprisingBin,eventOrNot
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,imagined,2,12,So much variety in foods.,324G5B4FB4UT0JVPOCKYG69DOFX078,"noEvent,minor-expected,noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent",0.125,0.125,0.125,0.125,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,imagined,2,13,It probably went along with their multicultural families and life styles.,324G5B4FB4UT0JVPOCKYG69DOFX078,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent",0.25,0.0,0.0,0.25,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,imagined,2,14,Overall one of the best weddings I have every attended.,324G5B4FB4UT0JVPOCKYG69DOFX078,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent",0.25,0.0,0.0,0.25,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,0,"About 2 months ago, I went to my little sister's wedding.",3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"major-expected,major-surprising,major-expected,major-expected,major-expected,major-expected,minor-expected,major-expected",0.875,0.125,0.875,0.125,1.0
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,1,It was a simple affair in the backyard of a friend's house.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent",0.25,0.0,0.0,0.25,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,2,She was marrying her girlfriend of 5 years.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,minor-expected,major-surprising,minor-expected,major-surprising,noEvent",0.375,0.25,0.25,0.375,0.625
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,3,My parents were there as well as my dad's sisters.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,major-surprising,minor-expected,noEvent,noEvent,noEvent",0.25,0.125,0.125,0.25,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,4,Also in attendance were her girlfriend's family and friends.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent",0.25,0.0,0.0,0.25,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,5,The service was lovely.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,minor-expected,noEvent,major-expected,noEvent,noEvent,minor-expected,noEvent",0.125,0.25,0.375,0.0,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,6,Both brides tried to hold back tears of joy as they gave their vows.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"minor-expected,major-surprising,noEvent,major-surprising,noEvent,minor-expected,minor-expected,noEvent",0.25,0.375,0.375,0.25,0.625
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,7,Those tears also brought tears to the audience's eyes.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"minor-expected,major-surprising,noEvent,minor-expected,noEvent,minor-expected,minor-expected,noEvent",0.125,0.5,0.5,0.125,0.625
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,8,"Afterward, were took pictures with the brides.",3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"minor-expected,minor-expected,minor-expected,major-surprising,noEvent,minor-expected,minor-expected,minor-expected",0.125,0.75,0.75,0.125,0.875
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,9,"While we were doing that, the food was starting to be served.",3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"minor-expected,minor-expected,noEvent,noEvent,noEvent,minor-expected,major-surprising,minor-expected",0.125,0.5,0.5,0.125,0.625
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,10,Everything was cooked by various guests of the wedding.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,major-expected,noEvent,major-surprising,minor-expected,noEvent",0.375,0.125,0.25,0.25,0.5
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,11,The best food served was the burnt ends brought by my dad.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,major-surprising,major-surprising,noEvent,minor-expected,noEvent",0.375,0.125,0.125,0.375,0.5
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,12,The barbecue on them tasted great and the meat was so soft and chewy.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,minor-expected,noEvent,noEvent,minor-expected,noEvent",0.125,0.25,0.25,0.125,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,13,It really felt like it came from a professional.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent,noEvent,noEvent",0.125,0.0,0.0,0.125,0.125
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,14,"Overall, it was a very fun experience.",3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,minor-expected,noEvent,noEvent,noEvent,noEvent,noEvent,noEvent",0.0,0.125,0.125,0.0,0.125
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,15,I believe those 2 will be together for the rest of their lives.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,major-surprising,noEvent,minor-expected,noEvent,noEvent,noEvent,noEvent",0.125,0.125,0.125,0.125,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,recalled,3,16,They are perfect for each other.,3ERMJ6L4DZEQ3X2WDH7WE3GQRC37MJ,"noEvent,noEvent,noEvent,noEvent,noEvent,noEvent,noEvent,noEvent",0.0,0.0,0.0,0.0,0.0
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,0,Two women decided to be together for the rest of their lives on this day.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"major-surprising,major-surprising,major-expected,major-surprising,major-surprising,major-surprising,major-surprising,major-surprising",1.0,0.0,0.125,0.875,1.0
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,1,It took place on a breezy and cool May afternoon.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,minor-expected,noEvent,noEvent,major-surprising,noEvent",0.25,0.125,0.125,0.25,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,2,It was a beautiful ceremony attended by friends and family.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,major-expected,major-surprising,noEvent,noEvent,major-expected,minor-expected",0.5,0.125,0.375,0.25,0.625
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,3,There were tears shed as they gave their vows.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-expected,noEvent,major-surprising,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.25,0.125,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,4,"Afterward, there was a nice assortment of food served.",3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"minor-expected,minor-expected,minor-expected,major-expected,noEvent,minor-expected,minor-expected,minor-expected",0.125,0.75,0.875,0.0,0.875
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,5,I was able to enjoy some of the best burnt ends I had ever had.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.125,0.25,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,6,The wedding cake also tasted great.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,minor-expected,noEvent,major-surprising,noEvent,minor-expected,minor-expected,noEvent",0.125,0.375,0.375,0.125,0.5
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,7,It was was made by one of the brides who has great cooking skills.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.125,0.25,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,8,"As for the women, they are very happy right now.",3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-expected,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.25,0.125,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,9,They both work hard at their jobs.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,minor-expected,noEvent,major-surprising,minor-expected,minor-expected,minor-expected,noEvent",0.125,0.5,0.5,0.125,0.625
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,10,They also love each other very much.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-expected,noEvent,major-surprising,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.25,0.125,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,11,Their relationship feels like a template and a good example to follow.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.125,0.25,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,12,They get along very well and are able to communicate.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-surprising,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.125,0.25,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,13,They also play well off each other in conversations.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-expected,noEvent,noEvent,minor-expected,noEvent",0.25,0.125,0.25,0.125,0.375
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,14,Overall I'm happy that they found each other.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-expected,noEvent,noEvent,noEvent,noEvent",0.25,0.0,0.125,0.125,0.25
3IQ9O0AYW6LPISBIF3632M67HS4TIM,Two women decided on this day to be together from the rest of their lives.  They did so in a ceremony attended by friends and family.,retold,1,15,I hope I'm able to find something like that in my future.,3LRKMWOKB63JG349MUGVQEVR2YXZ2D,"noEvent,major-surprising,noEvent,major-expected,noEvent,noEvent,noEvent,noEvent",0.25,0.0,0.125,0.125,0.25
3J06WJ78HN69HQZ7J551ITKMMQ4VVB,I attended a charity garden giveaway that set low income people up with gardens at their home. We gave them the dirt and seeds and plants and provided them with information on how to grow their gardens successfully.,imagined,3,0,It went really well and you could tell the low income people were really happy here.,3PEIJLRY6UFGNO21ZWHHH0V6NTZWX3,"noEvent,major-surprising,major-expected,major-surprising,noEvent,major-surprising,noEvent",0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714
